t-SNE-1,t-SNE-2,index,L1,L2,L3,L4,противоион,Номер_в_статье,"IC50,μM±Dark","IC50,μM(Light)",PI,"λex,nm",Клеточная линия,"Conditions,O2%","Время, h",DOI,Unnamed: 14,Unnamed: 15
-6.867092,29.994305,1924,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,C(=C/P(c1ccccc1)c1ccccc1)\P(c1ccccc1)c1ccccc1,,,Ir3,0.72,,,,A549,,48,10.1039/C8SC04242J,,
0.7921628,29.685926,1940,[c-]1ccccc1-c1nc2ccccc2s1,[c-]1ccccc1-c1nc2ccccc2s1,CCC(=O)/C=C(\[O-])CC,,,LDIr1,50.0,0.046,,425,A549,,48,10.1016/j.dyepig.2022.110387,,
-10.8776655,33.551247,1950,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,[O-]c1ccccc1/C=N/c1ccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1,,,1-Ir,0.145,,,,HeLa,,72,10.1039/D1SC00126D,,
-16.202816,7.5140977,1951,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc(-c2nc3ccccc3[n-]2)nc1,,F[P-](F)(F)(F)(F)F,1,200.0,,,,CHO,,24,10.1039/C0CC03705B,,
-15.147829,14.461543,1952,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc(-c2nc3ccccc3[nH]2)nc1,,,2,200.0,,,,CHO,,24,10.1039/C0CC03705B,,
-17.521791,6.026767,1953,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,,,Ir(ppy)3,35.0,,,,CHO,,24,10.1039/C0CC03705B,,
-23.41171,8.166433,1954,Fc1[c-]c(-c2ccccn2)cc(F)c1F,Fc1[c-]c(-c2ccccn2)cc(F)c1F,O=C([O-])c1ccccn1,,,(TFPPy)2lrPic,0.88,,,,Eca109-R,,24,10.1016/j.dyepig.2020.108635,,
2.7268116,12.17003,1966,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,O=C1c2ccccc2-c2c1c1ccccc1c(=O)n2CCCn1ccnc1,O=C1c2ccccc2-c2c1c1ccccc1c(=O)n2CCCn1ccnc1,F[P-](F)(F)(F)(F)F,Ir1,2.5,,,,A549R,,48,10.1039/D1CC02178H,,
2.5584211,11.906975,1967,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,O=C1c2ccccc2-c2c1c1ccccc1c(=O)n2CCCNc1ccnc(-c2ccccn2)c1,,F[P-](F)(F)(F)(F)F,Ir2,2.68,,,,A549R,,48,10.1039/D1CC02178H,,
27.109941,-29.653254,1976,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc(CCc2nc3c4cccnc4c4ncccc4c3[nH]2)cc1,,F[P-](F)(F)(F)(F)F,1,17.2,,,,SGC-7901,,48,10.1007/s00775-022-01943-6,,
27.341837,-31.84047,1978,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,C(#Cc1nc2c3cccnc3c3ncccc3c2[nH]1)c1ccccc1,,F[P-](F)(F)(F)(F)F,3,4.4,,,,SGC-7901,,48,10.1007/s00775-022-01943-6,,
28.713488,-33.98546,1991,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc([S+](c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1,,F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,Ir-PAG,18.8,0.032±0.006,588,425,A549,Normoxia(21%),48,10.1039/C9CC04871E,,
30.08912,-33.865215,1992,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1,,F[P-](F)(F)(F)(F)F,Ir-PH,6.8,0.025±0.003,272,425,A549,Normoxia(21%),48,10.1039/C9CC04871E,,
31.002172,-34.685715,1993,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc(Sc2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1,,F[P-](F)(F)(F)(F)F,Ir-SPH,7.1,0.028±0.004,254,425,A549,Normoxia(21%),48,10.1039/C9CC04871E,,
11.9104,-15.342113,2003,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc(Oc2ccc3nc4c5cccnc5c5ncccc5c4nc3c2)cc1,,F[P-](F)(F)(F)(F)F,1,5.2,,,,A549,,48,10.1007/s00775-021-01895-3,,
-35.943665,19.644337,2013,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Cc1cc(S(=O)(=O)[O-])cc(C)c1/N=C/c1ccccn1,,,Ir1,60.3,,,,A549,,48,10.1016/j.dyepig.2020.108220,,
-35.34943,19.989822,2016,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CCc1cc(S(=O)(=O)[O-])cc(CC)c1/N=C/c1ccccn1,,,Ir2,53.4,,,,A549,,48,10.1016/j.dyepig.2020.108220,,
-36.4064,20.153828,2019,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CC(C)c1cc(S(=O)(=O)[O-])cc(C(C)C)c1/N=C/c1ccccn1,,,Ir3,39.9,,,,A549,,48,10.1016/j.dyepig.2020.108220,,
-16.187805,14.142613,2025,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc2[nH]c(-c3ccnc(-c4cc(-c5nc6ccccc6[nH]5)ccn4)c3)nc2c1,,F[P-](F)(F)(F)(F)F,Ir1,0.69,,,,A549,,48,10.1007/s00775-020-01783-2,,
1.825971,30.630274,2040,[c-]1ccccc1-c1nccc2ccccc12,[c-]1ccccc1-c1nccc2ccccc12,CC(C)(C)C(=O)/C=C(\[O-])C(C)(C)C,,,1,50.0,6,,465,PC3,,48,10.1007/s00775-020-01761-8,,
-18.004194,4.022644,2041,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Nc1nc(N)nc(-c2ccccn2)n1,,F[P-](F)(F)(F)(F)F,1,22.3,,,,SGC-7901,,48,10.1007/s00775-018-1635-8,,
23.452385,-31.004313,2064,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,C1=CC2CC1CC2c1nc2c3cccnc3c3ncccc3c2[nH]1,,F[P-](F)(F)(F)(F)F,Ir-1,3.9,,,,SGC-7901,,24,10.1007/s00775-016-1401-8,,
-29.999,-0.88877314,2122,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Cc1ccnc(-c2cc(-c3nnc(-c4ccccc4)nn3)ccn2)c1,,F[P-](F)(F)(F)(F)F,2,50.0,0.68 ± 0.05,> 74.1,365,HeLa,,2,10.1039/D1CC00545F,,
-34.85794,-1.3216996,2123,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Cc1ccnc(-c2cc(C(=O)NCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)ccn2)c1,,F[P-](F)(F)(F)(F)F,1,6.4,,,,HeLa,,48,10.1039/C1CC11423A,,
1.6114861,29.797573,2127,O=Cc1c[c-]c(-c2ccccn2)cc1,O=Cc1c[c-]c(-c2ccccn2)cc1,CC(=O)/C=C(/C)[O-],,,Ir-ER,100.0,>100,,405,MCF-7,,48,10.1039/D1CC01062J,,
-23.782299,9.26122,2128,Cn1[c-][n+](-c2[c-]cccc2)cc1,Cn1[c-][n+](-c2[c-]cccc2)cc1,COc1ccc(C(=O)[O-])nc1,,,1,117.03,,,,HeLa,,24,10.1039/C3CC40845K,,
0.6271208,5.3394065,2138,Cc1c[c-]c(-c2ccccn2)cc1,Cc1c[c-]c(-c2ccccn2)cc1,CCCCCOc1cc(C)nc2c1ccc1c(OCCCCC)cc(C)nc12,,F[P-](F)(F)(F)(F)F,1,2.38,,,,HT-29,,48,10.1002/zaac.202000287,,
0.98744553,5.2810044,2140,Cc1c[c-]c(-c2ccccn2)cc1,Cc1c[c-]c(-c2ccccn2)cc1,CCOCCOc1cc(C)nc2c1ccc1c(OCCOCC)cc(C)nc12,,F[P-](F)(F)(F)(F)F,2,2.43,,,,HT-29,,48,10.1002/zaac.202000287,,
-1.5786359,25.998869,2142,Cc1c[c-]c(-c2ccccn2)cc1,Cc1c[c-]c(-c2ccccn2)cc1,Nc1ccccc1-c1ccccc1N,,F[P-](F)(F)(F)(F)F,2-Ir,11.4,,,,HT-29,,48,10.1002/zaac.202000460,,
14.142137,20.368328,2145,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CCn1[c-][n+](Cn2[c-][n+](CC)cc2)cc1,,[Cl-],2,1.2,0.13 ± 0.01,,365,HeLa,,48,10.1016/j.biomaterials.2013.06.028,,
-16.25257,1.7729408,2185,Cc1c[c-]c(-c2ccccn2)cc1,Cc1c[c-]c(-c2ccccn2)cc1,Clc1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,,F[P-](F)(F)(F)(F)F,1,2.07,,,,MCF-7,,48,10.1002/zaac.202200047,,
-16.257933,2.8560042,2187,Cc1c[c-]c(-c2ccccn2)cc1,Cc1c[c-]c(-c2ccccn2)cc1,Clc1cc(-c2ccccn2)nc(-c2ccccn2)c1,,F[P-](F)(F)(F)(F)F,2,1.84,,,,MCF-7,,48,10.1002/zaac.202200047,,
-14.206817,-19.492111,2239,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CCNc1cc2c(cc1C)C1(c3cc(C)c(NCC)cc3O2)c2ccccc2C(=O)N1/N=C/c1ccnc(-c2cc(C)ccn2)c1,,F[P-](F)(F)(F)(F)F,1,10.4,,,,A549,,24,10.1016/j.dyepig.2018.10.019,,
-14.491581,-20.356058,2244,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C21c2ccccc2C(=O)N1/N=C/c1ccnc(-c2cc(C)ccn2)c1,,F[P-](F)(F)(F)(F)F,2,100.0,,,,A549,,24,10.1016/j.dyepig.2018.10.019,,
-12.9360695,-19.789394,2249,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CCNc1cc2c(cc1C)C1(c3cc(C)c(NCC)cc3O2)c2ccccc2C(=O)N1/N=C/c1cc2cccnc2c2ncccc12,,F[P-](F)(F)(F)(F)F,3,4.6,,,,A549,,24,10.1016/j.dyepig.2018.10.019,,
-13.057944,-20.673685,2254,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C21c2ccccc2C(=O)N1/N=C/c1cc2cccnc2c2ncccc12,,F[P-](F)(F)(F)(F)F,4,100.0,,,,A549,,24,10.1016/j.dyepig.2018.10.019,,
10.467242,-8.650847,2277,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,COc1ccc(OC)c2nc3c4cccnc4c4ncccc4c3nc12,,F[P-](F)(F)(F)(F)F,1,4.1,,,,SGC-7901,,48,10.1039/c9nj01001g,,
-14.55176,2.9285216,2298,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc(-c2cc(-c3ccc4ccc5cccc6ccc3c4c56)cc(-c3ccccn3)n2)nc1,,F[P-](F)(F)(F)(F)F,1,6.31,0.0027 ± 0.0002,2337,420,SK-OV-3,,24,10.1039/C9CC09763E,,
-16.055424,4.500022,2299,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc(-c2cccc(-c3ccccn3)n2)nc1,,F[P-](F)(F)(F)(F)F,2,5.47,0.35 ± 0.27,16,420,SK-OV-3,,24,10.1039/C9CC09763E,,
31.681547,-32.369198,2302,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,O=c1[nH]c2ccccc2cc1-c1nc2c3cccnc3c3ncccc3c2[nH]1,,,1,60.0,,,,HeLa,,48,10.1039/C8NJ03390K,,
2.406847,-14.786101,2304,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,O=C(CCCCCCC(=O)Nc1cc2cccnc2c2ncccc12)NO,,F[P-](F)(F)(F)(F)F,1,58.9,3.4  0.3,"17,3",365,HeLa,,48,10.1039/C4CC05215C,,
11.7605095,-2.3189273,2327,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,[O-]c1ccc(F)c2cccnc12,,,Ir-1,3.26,,,,HeLa,,24,10.1039/D0NJ00465K,,
8.477237,-9.580558,2339,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1cnc2c(c1)c1nsnc1c1cccnc12,,[Cl-],1,100.0,,,,HeLa,,48,10.1039/D0NJ03421E,,
-24.740288,18.187456,2341,[c-]1ccccc1-c1nc2ccccc2[nH]1,[c-]1ccccc1-c1nc2ccccc2[nH]1,CCCCn1c(-c2ccccn2)nc2cc(C(=O)OC)ccc21,,F[P-](F)(F)(F)(F)F,1a,2.49,,,,A2780,,48,10.1039/C6CC07909A,,
-24.628965,18.412899,2342,[c-]1ccccc1-c1nc2ccccc2[nH]1,[c-]1ccccc1-c1nc2ccccc2[nH]1,CCCCn1c(-c2ccc3ccccc3n2)nc2cc(C(=O)OC)ccc21,,F[P-](F)(F)(F)(F)F,1b,0.352,,,,A2780,,48,10.1039/C6CC07909A,,
29.169796,-41.101025,2369,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,O=Cc1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1,,F[P-](F)(F)(F)(F)F,Ir-1,200.0,6.1 ± 0.6,,490,SGC-7901,,48,10.1039/C7RA00732A,,
-7.936132,14.394655,2377,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc2c(c1)[nH]c1c(-c3ncc[nH]3)nccc12,,F[P-](F)(F)(F)(F)F,1,19.5,0.88 ± 0.08,"22,2",425,A549,,48,10.1039/C5SC01955A,,
-9.028727,14.573748,2378,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc2[nH]c(-c3nccc4c3[nH]c3ccccc34)nc2c1,,F[P-](F)(F)(F)(F)F,2,100.0,0.12 ± 0.03,>833,425,A549,,48,10.1039/C5SC01955A,,
-34.461296,2.691375,2401,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Cc1ccnc(-c2cc(CNC(=O)CCCCC3CCSS3)ccn2)c1,,F[P-](F)(F)(F)(F)F,Ir2,6.74,,,,A549,,48,10.1039/C9RA10357K,,
-40.024178,-0.5883967,2455,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Cc1ccnc(-c2cc(C(=O)NC3CC(C)(C)N([O])C(C)(C)C3)ccn2)c1,,F[P-](F)(F)(F)(F)F,Ir-TEMPO1,14.5,,,,A2780,,24,10.1039/C7SC03216A,,
-40.28599,-0.6184696,2460,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CC1(C)CC(NC(=O)c2ccnc(-c3cc(C(=O)NC4CC(C)(C)N([O])C(C)(C)C4)ccn3)c2)CC(C)(C)N1[O],,F[P-](F)(F)(F)(F)F,Ir-TEMPO2,3.0,,,,A2780,,24,10.1039/C7SC03216A,,
-24.811535,-5.487527,2465,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc2sc(-c3ccnc(-c4cc(-c5nc6ccccc6s5)ccn4)c3)nc2c1,,[Cl-],OnIr1,0.84,,,,BEL-7404,,48,10.1039/C8SC01142G,,
14.011059,22.374304,2574,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,C[n+]1[c-]n(Cn2[c-][n+](C)cc2)cc1,,F[P-](F)(F)(F)(F)F,1a,14.4,,,,HeLa,,72,10.1039/C5SC04458H,,
15.692519,21.319813,2576,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CCCC[n+]1[c-]n(Cn2[c-][n+](CCCC)cc2)cc1,,O=S(=O)([O-])C(F)(F)F,1b,1.6,,,,HeLa,,72,10.1039/C5SC04458H,,
-27.167564,3.952857,2582,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,ClCc1ccnc(-c2cc(CCl)ccn2)c1,,F[P-](F)(F)(F)(F)F,2,0.52,,,,HeLa,,48,10.1039/C6SC02901A,,
6.5273857,-20.474562,2605,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,O=C(NCCc1ccc(O)c(O)c1)c1cc2cccnc2c2ncccc12,,F[P-](F)(F)(F)(F)F,11,100.0,,,,A549,,48,10.1039/C7SC04798C,,
6.314244,-20.46149,2608,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CC(=O)Oc1ccc(CCNC(=O)c2cc3cccnc3c3ncccc23)cc1OC(C)=O,,F[P-](F)(F)(F)(F)F,14,70.79,,,,A549,,48,10.1039/C7SC04798C,,
4.8299136,-10.338127,2609,Cc1c[c-]c(-c2ccccn2)cc1,Cc1c[c-]c(-c2ccccn2)cc1,Clc1cc2cccnc2c2ncccc12,,F[P-](F)(F)(F)(F)F,2,1.64,,,,MCF-7,,48,10.1002/zaac.202200206,,
4.45884,-11.736026,2610,Cc1c[c-]c(-c2ccccn2)cc1,Cc1c[c-]c(-c2ccccn2)cc1,Cc1cc2cccnc2c2ncccc12,,F[P-](F)(F)(F)(F)F,4,3.97,,,,MCF-7,,48,10.1002/zaac.202200206,,
-23.448996,-4.815143,2611,Cc1c[c-]c(-c2ccccn2)cc1,Cc1c[c-]c(-c2ccccn2)cc1,c1ccc(-c2ccnc(-c3cc(-c4ccccc4)ccn3)c2)cc1,,F[P-](F)(F)(F)(F)F,6,4.38,,,,MCF-7,,48,10.1002/zaac.202200206,,
-21.942856,2.5352373,2612,Cc1c[c-]c(-c2ccccn2)cc1,Cc1c[c-]c(-c2ccccn2)cc1,Nc1ccnc(-c2cc(N)ccn2)c1,,F[P-](F)(F)(F)(F)F,8,5.63,,,,MCF-7,,48,10.1002/zaac.202200206,,
14.4461565,21.114809,2618,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CC[n+]1[c-]n(Cn2[c-][n+](CC)cc2)cc1,,[Cl-],2,1.2,,,,HeLa,,48,10.1016/j.biomaterials.2014.10.070,,
43.476326,6.7258873,2635,Fc1c[c-]c(-c2ccccn2)c(F)c1,Fc1c[c-]c(-c2ccccn2)c(F)c1,c1ccc(-n2c(-c3ccccn3)nc3c4ccccc4c4ccccc4c32)cc1,,F[P-](F)(F)(F)(F)F,1,9.54,0.16,,405,HeLa,,48,10.1039/D2TB01078J,,
43.70974,4.499987,2637,Fc1c[c-]c(-c2ccccn2)c(F)c1,Fc1c[c-]c(-c2ccccn2)c(F)c1,c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4n3-c3ccccc3)cc2)cc1,,[Cl-],Ir1,30.3,0.40 ± 0.06,75,405,HeLa,,48,10.1039/C6CC10015E,,
3.8464131,18.957726,2643,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Cn1ccnc1-c1nccn1C,,F[P-](F)(F)(F)(F)F,Ir1,16.7,,,,HeLa,,48,10.1021/acsami.7b01735,,
-14.157782,14.335714,2654,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc(-c2nc3cc4ccccc4cc3[nH]2)nc1,,F[P-](F)(F)(F)(F)F,Ir2,15.13,0.24 ± 0.01,63,,HeLa,,48,10.1021/acsami.7b10258,,
-14.231705,16.791782,2657,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc2nc(-c3nc4ccccc4[nH]3)ccc2c1,,F[P-](F)(F)(F)(F)F,Ir3,100.0,0.50 ± 0.04,>200,,HeLa,,48,10.1021/acsami.7b10258,,
-13.623993,16.253714,2660,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc2cc3[nH]c(-c4ccc5ccccc5n4)nc3cc2c1,,F[P-](F)(F)(F)(F)F,Ir4,100.0,0.21 ± 0.01,> 476,,HeLa,,48,10.1021/acsami.7b10258,,
2.738203,-10.773005,2664,[c-]1ccc2ccccc2c1-c1nc2ccccc2s1,[c-]1ccc2ccccc2c1-c1nc2ccccc2s1,S=C=Nc1cc2cccnc2c2ncccc12,,F[P-](F)(F)(F)(F)F,2,4.2,,,,HeLa,,48,10.1016/j.ica.2011.10.072,,
3.5359566,-16.315342,2665,[c-]1ccc2ccccc2c1-c1nc2ccccc2s1,[c-]1ccc2ccccc2c1-c1nc2ccccc2s1,CCCCNC(=S)Nc1cc2cccnc2c2ncccc12,,F[P-](F)(F)(F)(F)F,3,1.0,,,,HeLa,,48,10.1016/j.ica.2011.10.072,,
4.110357,-16.8887,2667,[c-]1ccccc1-n1cccn1,[c-]1ccccc1-n1cccn1,CCCCNC(=O)c1cnc2c3cccnc3c3ncccc3c2n1,,F[P-](F)(F)(F)(F)F,1b,10.8,,,,HeLa,,48,10.1021/ic902465b,,
-31.556017,3.9232554,2682,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CCCC(CCC)C(=O)OCc1ccnc(-c2cc(C)ccn2)c1,,F[P-](F)(F)(F)(F)F,1a,0.54,,,,HeLa,,48,10.1002/chem.201703157,,
-29.9211,3.9358158,2685,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Cc1ccnc(-c2cc(CO)ccn2)c1,,F[P-](F)(F)(F)(F)F,1b,2.1,,,,HeLa,,48,10.1002/chem.201703157,,
-8.601742,13.310764,2712,[c-]1ccsc1-c1ccccn1,[c-]1ccsc1-c1ccccn1,c1ccc(-c2nccc3c2[nH]c2ccccc23)nc1,,F[P-](F)(F)(F)(F)F,Ir-1,1.6,,,,A549,,48,10.1039/C4CC01461H,,
-9.551122,13.554268,2717,[c-]1ccsc1-c1ccccn1,[c-]1ccsc1-c1ccccn1,c1ccc2nc(-c3nccc4c3[nH]c3ccccc34)ccc2c1,,F[P-](F)(F)(F)(F)F,Ir-2,1.5,,,,A549,,48,10.1039/C4CC01461H,,
-4.58234,6.6132107,2722,[c-]1cc(N(c2ccccc2)c2ccccc2)ccc1-c1ccc2ccccc2n1,[c-]1cc(N(c2ccccc2)c2ccccc2)ccc1-c1ccc2ccccc2n1,Cc1cc(OCCCCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)nc(-c2ccccn2)n1,,F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,Ir-P(ph)3,50.0,,,,HeLa,,24,10.1002/anie.201604130,,
-4.281983,6.5476604,2723,[c-]1cc(N(c2ccccc2)c2ccccc2)ccc1-c1ccc2ccccc2n1,[c-]1cc(N(c2ccccc2)c2ccccc2)ccc1-c1ccc2ccccc2n1,CCCCCCOc1cc(C)nc(-c2ccccn2)n1,,F[P-](F)(F)(F)(F)F,Ir-alkyl,50.0,,,,HeLa,,24,10.1002/anie.201604130,,
11.307665,-12.534551,2724,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Clc1cc2nc3c4cccnc4c4ncccc4c3nc2cc1Cl,,F[P-](F)(F)(F)(F)F,Ir1,3.7,,,,A549,,48,10.1016/j.bioorg.2021.105290,,
